顯示名稱,,Displayed name,,,,,,,,,,,,,,
單筆最小額度,,Minimum amount per transaction,,,,,,,,,,,,,,
單筆最大額度,,Maximum amount per transaction,,,,,,,,,,,,,,
沒有你想要的支付方式?,,Can you not find the payment method you want?,,,,,,,,,,,,,,
通道名稱,,Channel name,,,,,,,,,,,,,,
通道代碼,,Channel code,,,,,,,,,,,,,,
接口域名,,Interface domain,,,,,,,,,,,,,,
出金設定,,Withdrawal settings,,,,,,,,,,,,,,
出金次數＆手續費設定,,Number of withdrawals and handling fee settings,,,,,,,,,,,,,,
出金通道設定,,Settings for withdrawal channels,,,,,,,,,,,,,,
出金次數,,Number of withdrawals,,,,,,,,,,,,,,
單筆最高取款金額,,Maximum withdrawal amount per transaction,,,,,,,,,,,,,,
出金時間,,Time of withdrawal,,,,,,,,,,,,,,
時間,,Time,,,,,,,,,,,,,,
低於,,Lower than,,,,,,,,,,,,,,
公司帳戶設定,,Company account settings,,,,,,,,,,,,,,
帳戶列表,,Account list,,,,,,,,,,,,,,
順位,,Order,,,,,,,,,,,,,,
帳戶名稱,,Account name,,,,,,,,,,,,,,
帳戶,,Account,,,,,,,,,,,,,,
修改公司帳戶,,Modify company account,,,,,,,,,,,,,,
帳號順位,,Account order,,,,,,,,,,,,,,
帳戶號碼,,Account number,,,,,,,,,,,,,,
頻繁交易,,Frequent transactions,,,,,,,,,,,,,,
盈利異常,,Profit anomalies,,,,,,,,,,,,,,
同IP帳號,,Same IP account,,,,,,,,,,,,,,
風險警告設定,,Risk warning settings,,,,,,,,,,,,,,
手機,,Mobile,,,,,,,,,,,,,,
商品名稱,,Product name,,,,,,,,,,,,,,
間隔秒數,,Intervals,,,,,,,,,,,,,,
查看詳情,,View details,,,,,,,,,,,,,,
已成功封鎖該用戶,,Successfully blocked user,,,,,,,,,,,,,,
"確定要封鎖該用戶嗎？
 

 封鎖用戶後，該用戶將無法登入、並進行交易，直到您再次解除封鎖。",,"Are you sure you want to block this user? After blocking this user, they will no longer be able to log in or trade until you unblock them.",,,,,,,,,,,,,,
總盈利金額,,Total profit amount,,,,,,,,,,,,,,
總交易筆數,,Total number of transactions,,,,,,,,,,,,,,
盈利交易佔比,,Percentage of profitable trades,,,,,,,,,,,,,,
最新平倉時間,,Latest time of close position,,,,,,,,,,,,,,
頻繁交易通知,,Notifications for frequent transactions,,,,,,,,,,,,,,
盈利異常通知,,Profit anomaly notification,,,,,,,,,,,,,,
同IP帳號通知,,Same IP account notification,,,,,,,,,,,,,,
當使用者於開倉後{second}秒內平倉,,User closed a position {second} seconds after opening a position,,,,,,,,,,,,,,
總盈利金額大於{value},,Total profit is higher than {value},,,,,,,,,,,,,,
且,,and,,,,,,,,,,,,,,
或,,or,,,,,,,,,,,,,,
盈利筆數佔比大於{percent}%,,Profitable trades higher than {percent}%,,,,,,,,,,,,,,
同一IP擁有{count}個帳號,,The same IP owns {count} accounts,,,,,,,,,,,,,,
參數管理,,Manage parameters,,,,,,,,,,,,,,
成就階級任務,,Achievements,,,,,,,,,,,,,,
活動設定,,Activity settings,,,,,,,,,,,,,,
保證金設定,,Margin settings,,,,,,,,,,,,,,
達到強制平倉額度的,,Reached the amount for forced liquidation,,,,,,,,,,,,,,
收盤前檢查時間,,Pre-close inspection time,,,,,,,,,,,,,,
分鐘,,Minutes,,,,,,,,,,,,,,
"備註：
 1.當帳戶餘額低於保證金，將會強制平倉。強制平倉通知相關設定，請前往通知設定查看。
 

 2.如欲設定不同層級用戶的保證金額度比例，請前往用戶層級調整。",,"Notes: 1. When the account balance falls below the margin, the position will be forced to liquidate. Please go to notification settings to view the notification settings related to forced liquidation.
 

 2. If you want to set different margins for different levels of users, please go to user level for modifications.",,,,,,,,,,,,,,
匯率設定,,Exchange rate settings,,,,,,,,,,,,,,
貨幣名稱,,Currency name,,,,,,,,,,,,,,
貨幣兌,,Currency pair,,,,,,,,,,,,,,
取款兌換率,,Withdrawal exchange rate,,,,,,,,,,,,,,
存款兌換率,,Deposit exchange rate,,,,,,,,,,,,,,
建立時間,,Create time,,,,,,,,,,,,,,
最後更新時間,,Latest time of update,,,,,,,,,,,,,,
貨幣,,Currency,,,,,,,,,,,,,,
欲兌換貨幣,,I wish to exchange currencies.,,,,,,,,,,,,,,
上次發布時間,,Last release date,,,,,,,,,,,,,,
發布,,Release,,,,,,,,,,,,,,
全部關閉,,Close all,,,,,,,,,,,,,,
共{count}筆,,A total of {count} records,,,,,,,,,,,,,,
{count}筆/頁,,{count} records/pages,,,,,,,,,,,,,,
前往,,Go to,,,,,,,,,,,,,,
頁,,Page,,,,,,,,,,,,,,
欄位為必填,,This field is required.,,,,,,,,,,,,,,
必填欄位,,Required field,,,,,,,,,,,,,,
收款戶名,,Name of beneficiary,,,,,,,,,,,,,,
輔助線,,Auxiliary line,,,,,,,,,,,,,,
做空價線,,Short position price line,,,,,,,,,,,,,,
做多價線,,Long position price line,,,,,,,,,,,,,,
建倉/掛單價線,,Price line for open position/ pending order,,,,,,,,,,,,,,
買價,,Bid price,,,,,,,,,,,,,,
賣價,,Ask price,,,,,,,,,,,,,,
資金淨值($),,Equity ($),,,,,,,,,,,,,,
佔用保證金($),,Used margin ($),,,,,,,,,,,,,,
可用保證金($),,Free margin ($),,,,,,,,,,,,,,
未通過,未通过,Failed,,,,,,,,,,,,,,
關於我們,关于我们,About us,,,,,,,,,,,,,,
用戶指南,,User instructions,,,,,,,,,,,,,,
資金退回,资金退回,Return fund,,,,,,,,,,,,,,
淨值保證金,净值保证金,Margin,,,,,,,,,,,,,,
開倉方向,开仓方向,Position,,,,,,,,,,,,,,
您輸入的掛單價格無效,,The price you entered for the pending order is not valid.,,,,,,,,,,,,,,
伺服器線路,,Server line,,,,,,,,,,,,,,
請先綁定手機,请先绑定手机,Please first bind this account to your phone.,,,,,,,,,,,,,,
在 {time} 開市,,Market opens at {time},,,,,,,,,,,,,,
查無活動,,No activity found,,,,,,,,,,,,,,
線路 {index},,Line {index},,,,,,,,,,,,,,
撤銷掛單,撤销挂单,Cancel pending order,,,,,,,,,,,,,,
掛單時間,挂单时间,Time of pending order,,,,,,,,,,,,,,
確定撤銷,确定撤销,Confirm cancellation,,,,,,,,,,,,,,
無限制,无限制,No limits,,,,,,,,,,,,,,
您可為該持倉追加保證金,您可为该持仓追加保证金,You can top up the margin for this open position.,,,,,,,,,,,,,,
證件號碼,证件号码,ID number,,,,,,,,,,,,,,
請輸入證件號碼,请输入证件号码,Please enter the ID number,,,,,,,,,,,,,,
請輸入您的證件號碼,请输入您的证件号码,Please enter your ID number,,,,,,,,,,,,,,
餘額不足,馀额不足,Insufficient balance,,,,,,,,,,,,,,
金額超出限制,金额超出限制,The amount has exceeded the limit.,,,,,,,,,,,,,,
每日出金次數已達上限,每日出金次数已达上限,The maximum number of withdrawals per day has been reached.,,,,,,,,,,,,,,
"當前已有出金訂單審核中, 請勿重複出金","当前已有出金订单审核中, 请勿重复出金",Please do not resubmit the withdrawal request as your existing withdrawal order is under review.,,,,,,,,,,,,,,
當前非出金時段,当前非出金时段,No withdrawal of fund is allowed during current time period.,,,,,,,,,,,,,,
驗證碼錯誤,验证码错误,Incorrect verification code,,,,,,,,,,,,,,
"資料已綁定, 請勿重複綁定","资料已绑定, 请勿重复绑定",The information has been bound to the account. Please do not bind it to other accounts.,,,,,,,,,,,,,,
"實名認證資料已綁定, 請勿重複綁定","实名认证资料已绑定, 请勿重复绑定",The real name authentication information has been bound to this account. Please do not bind it to other accounts.,,,,,,,,,,,,,,
"無法註冊, 請聯繫客服","无法注册, 请联系客服",You are unable to register. Please contact customer service.,,,,,,,,,,,,,,
請先綁定手機號,请先绑定手机号,Please first bind this account to your phone.,,,,,,,,,,,,,,
查無此產品,查无此产品,Product not found,,,,,,,,,,,,,,
查無持倉,查无持仓,No open positions found,,,,,,,,,,,,,,
"綁定失敗, 已綁定過的資料","绑定失败, 已绑定过的资料",Account binding failed. This information has previously been bound to another account.,,,,,,,,,,,,,,
帳密錯誤,帐密错误,Incorrect user credentials,,,,,,,,,,,,,,
無匹配資料,无匹配资料,No matches found,,,,,,,,,,,,,,
限價成交,限价成交,Limit orders,,,,,,,,,,,,,,
保證金強平,保证金强平,Margin closeout,,,,,,,,,,,,,,
止盈平倉,止盈平仓,Take-profit order (T/P),,,,,,,,,,,,,,
止損平倉,止损平仓,Stop-loss order,,,,,,,,,,,,,,
市價平倉,市价平仓,Close position at market price,,,,,,,,,,,,,,
此出金方式已有綁定帳戶，如需修改請聯繫客服,,This withdrawal method has been bound to another account. Please contact customer service if you wish to make any modifications.,,,,,,,,,,,,,,
無法交易,,Trading unavailable,,,,,,0,,,,,,,,
市場已關閉，該時間無法交易,,Trading is not available during the time period when the market is closed.,,,,,,,,,,,,,,
當投資者建倉交易時，每一口交易的單位規模。,,Size of each lot traded when the investor opens a position.,,,,,,,,,,,,,,
買價與賣價之間的差額,,Bid-ask spread,,,,,,,,,,,,,,
小數位,,Decimal place,,,,,,,,,,,,,,
最小量,,Minimum,,,,,,,,,,,,,,
每張訂單允許交易的最小交易口數,,Minimum lot size permitted to be traded per order,,,,,,,,,,,,,,
每張訂單允許交易的最大交易口數,,Maximum lot size permitted to be traded per order,,,,,,,,,,,,,,
基礎貨幣,,Base currency,,,,,,,,,,,,,,
交易產品的基礎貨幣,,Base currency of the trading product,,,,,,,,,,,,,,
利潤貨幣,,Profit currency,,,,,,,,,,,,,,
用於計算該交易產品利潤的貨幣,,Currency in which profits of the trading product are denominated,,,,,,,,,,,,,,
當您持有該產品的倉位過夜，便可能會被收取／存入產品相應的隔夜費。,,"If you hold a position of the product overnight, you may be charged/receive an overnight fee of the product.",,,,,,,,,,,,,,
掛單準則,,Rules for pending orders,,,,,,,,,,,,,,
掛單距離,,Distance for pending orders,,,,,,,,,,,,,,
產品掛單價格與產品目前價格的最小值,,Minimum distance between the price of the pending order and current price of the product,,,,,,,,,,,,,,
掛單有效期,,Time in force for pending orders,,,,,,,,,,,,,,
當週有效,,Active for the week,,,,,,,,,,,,,,
可以保留末成交掛單的時間範圍。,,Time frame in which unexecuted orders will remain active.,,,,,,,,,,,,,,
強制平倉準則,,Rules for forced liquidation,,,,,,,,,,,,,,
日內強平比率,,Ratio for forced liquidation on weekdays,,,,,,,,,,,,,,
在禮拜一到禮拜五，風險率低於該比率的帳戶會被強制平倉，直到帳戶風險率大於該特定的比率為止。,,"On weekdays, any account with a risk ratio below the specified ratio will trigger forced liquidation unless the risk ratio increases to the level higher than the specified ratio.",,,,,,,,,,,,,,
週末強平比率,,Rate of forced liquidation on weekends,,,,,,,,,,,,,,
在週末結算期間，風險比率低於特定比率的帳戶將被強制平倉，直到帳戶風險比率大於該特定的比率為止。,,"During weekend settlements, any account with a risk ratio below the specified ratio will trigger forced liquidation unless the risk ratio increases to the level higher than the specified ratio.",,,,,,,,,,,,,,
請先通過實名認證,,You must pass the real-name authentication before taking further actions,,,,,,,,,,,,,,
手數不可為0,交易手数不可为0,Lot size cannot be 0,,,,,,,,,,,,,,
交易手數異常,交易手数异常,Unusual lot size for trading,,,,,,,,,,,,,,
"與伺服器斷開連接, 嘗試重新連線中",,Server connection has been lost. Trying to reconnect…,,,,,,,,,,,,,,
與伺服器連接緩慢,,Server connection is slow,,,,,,,,,,,,,,
目前市場關閉中，無法進行平倉,,Market is now closed. Closing positions is not allowed.,,,,,,,,,,,,,,
啟用,,Activate,,,,,,,,,,,,,,
信件類型,,Mail type,,,,,,,,,,,,,,
APP,,APP,,,,,,,,,,,,,,
簡訊,,SMS,,,,,,,,,,,,,,
設定完成,,Setting complete,,,,,,,,,,,,,,
尚未設定,,Setting not started,,,,,,,,,,,,,,
無內容,,Nothing to show,,,,,,,,,,,,,,
通知語系,,Notification language,,,,,,,,,,,,,,
通知系統,,Notification system,,,,,,,,,,,,,,
需要填寫內容才能啟用/開啟方式,,Content is required to activate/enable the method,,,,,,,,,,,,,,
信件標題,,Title of the mail,,,,,,,,,,,,,,
信件預覽,,Preview of the mail,,,,,,,,,,,,,,
信件內容,,Content of the mail,,,,,,,,,,,,,,
APP通知以及簡訊內容,,APP notification and SMS,,,,,,,,,,,,,,
預覽,,Preview,,,,,,,,,,,,,,
假期休市,,Market is closed on holidays,,,,,,,,,,,,,,
實名驗證設定,,Real-name authentication settings,,,,,,,,,,,,,,
預設,,Default,,,,,,,,,,,,,,
入金驗證,,Deposit verification,,,,,,,,,,,,,,
出金驗證,,Withdrawal verification,,,,,,,,,,,,,,
步驟一：個人資料驗證,,Step 1: Personal information verification,,,,,,,,,,,,,,
步驟二：文件驗證,,Step 2: Document verification,,,,,,,,,,,,,,
身份證明文件 (正面),,ID document (front),,,,,,,,,,,,,,
身份證明文件 (反面),,ID document (back),,,,,,,,,,,,,,
步驟三：證明身份,,Step 3: Proof of identity,,,,,,,,,,,,,,
證明身份(包含上傳圖片),,Proof of identity (including photo upload),,,,,,,,,,,,,,
步驟四：證明身份2,,Step 4: Proof of identity 2,,,,,,,,,,,,,,
證明身份2(包含上傳圖片),,Proof of identity 2 (including photo upload),,,,,,,,,,,,,,
開放語言,,Languages available,,,,,,,,,,,,,,
"前台用戶可以看到並選擇的語言，每新增一種語言，則需要填寫
 下方列表的翻譯內容，否則將以預設語言顯示。",,"Languages visible and available for selection by front-end users. By adding a new language, one needs to fill in the translations in the list below. Otherwise, the content will be displayed in default language.",,,,,,,,,,,,,,
預設語言,,Default language,,,,,,,,,,,,,,
開放語言(可複選),,Languages available (select all that apply),,,,,,,,,,,,,,
編輯語言,,Edit language,,,,,,,,,,,,,,
語言對應表,,Language matching,,,,,,,,,,,,,,
未選取的地區，將以預設語言顯示。,,"For regions not chosen, content will be displayed in default language.",,,,,,,,,,,,,,
新增國家語言,,Add country language,,,,,,,,,,,,,,
新增語系,,Add language family,,,,,,,,,,,,,,
對應地區,,Matching region,,,,,,,,,,,,,,
"刪除該語言對應後，該地區的使用者將會轉為預設語言。
 已建立的翻譯不會消失，如需要再次呈現該語言，請再重新新增一次。
 確定要刪除「{參數} /{參數}」",,"After deleting the matched language for a region, users in that region will see content in default language.
 Translations created will not disappear. If you wish to display the content in the matched language, please add it again.
 Are you sure you want to delete “{parameter} /{parameter}”",,,,,,,,,,,,,,
最大量,,Maximum Lot Size,,ขนาดล็อตสูงสุด,,3,最大ロットサイズ,,3,최대 로트 크기,,4,Quy Mô Khối Lượng Giao Dịch Tối Đa,,6,futuresContract.maxLots
投資者可以同時持有該產品的倉位總值,,The maximum position investors can hold at the same time.,,จํานวนสถานะสูงสุดที่นักลงทุนสามารถถือได้ใน ขณะใดขณะหนึ่ง,,20,投資家が同時に保有できる最大ポジション。,,17,투자자가 동시에 보유할 수 있는 최대 포지션.,,23,Các vị thể tối đa mà nhà đầu tư có thể năm giữ cùng một lúc.,,38,futuresContract.maxPositionDesc
此產品最後的交易時間,,Last trading session for this product.,,ช่วงเวลาการเทรดล่าสุดสําหรับผลิตภัณฑ์นี้,,11,この商品の最後の取引セッション。,,10,해당 제품의 마지막 거래 세션입니다.,,14,Phiên giao dịch cuối cùng đối với sản phẩm này.,,22,futuresContract.contractEndTimeDesc
