，客服人員會協助您迅速入金。,,The customer support agents will help you deposit funds quickly.,,ตัวแทนฝ่ายบริการลูกค้า จะช่วยให้คุณฝากเงินได้อย่างรวดเร็ว,,,,,,,,,", nhân viên Dịch vụ Khách hàng sẽ hỗ trợ bạn nhanh chóng nhập tiền.",,,depositThirdParty.tip3
客服QQ:{phone},,QQ Customer Support : {phone},,ฝ่ายบริการลูกค้า QQ : {phone},,,,,,,,,QQ Dịch vụ Khách hàng:{phone},,,depositThirdParty.tip4
服務宗旨:秉承“用戶至上”真誠“用心為您服務”。,,Service tenet: we sincerely “serve you with all our hearts” with our motto “client first.”,,หลักการบริการ: ยึดมั่นในจุดยืนของลูกค้าเป็นหลักและพร้อมบริการลูกค้าด้วยความจริงใจ,,,,,,,,,Tôn chỉ phục vụ: Giữ vững “Khách hàng là thượng đế” chân thành “tận tâm phục vụ quý khách”.,,,depositThirdParty.tip5
請輸入入金金額：,,Please enter the deposit amount:,,กรุณาระบุจำนวนเงินฝาก:,,,,,,,,,Vui lòng nhập số tiền nhập:,,,depositThirdParty.payTagTitle
入金金額區間：USD {min} ~ {max},,Deposit amount range: USD {min} ~ {max},,ช่วงจำนวนเงินฝาก: USD {min} ~ {max},,,,,,,,,Khoảng cách số tiền nhập: USD {min} ~ {max},,,depositThirdParty.rangeTip
"請使用本人的帳戶轉帳
帳戶有效期限各家銀行不同
請留意入金帳戶是否正確
轉帳金額務必一致
請勿重複轉帳",,"Please transfer funds through your own account. 
Account validity period varies from bank to bank. 
Please note whether the deposit account is correct. 
The transfer amount must be consistent. 
Please do not make duplicate transfers.",,"โปรดโอนเงินผ่านบัญชีของคุณเอง
 ระยะเวลาที่ใช้ได้ของแต่ละแต่ละธนาคารแตกต่างกัน
 โปรดสังเกตว่าบัญชีเงินฝากถูกต้องหรือไม่
 จำนวนเงินที่โอนจะต้องสอดคล้องกับจำนวนเงินที่ยื่นขอ
 โปรดอย่าทำการโอนเงินซ้ำ",,,,,,,,,"Vui lòng sử dụng tài khoản của bản thân để chuyển khoản
 Thời hạn có hiệu lực của tài khoản sẽ khác nhau tùy theo các Ngân hàng khác nhau
 Vui lòng chú ý tài khoản nhập tiền có chính xác hay không
 Số tiền chuyển khoản phải đồng nhất
 Không được chuyển khoản trùng lặp",,,depositCheck.contentTip
我已了解上述資訊,,I have understood the above information.,,ฉันเข้าใจข้อมูลข้างต้นแล้ว,,,,,,,,,Tôi đã hiểu thông tin nêu trên,,,depositCheck.checkTip
倉位模式,,Position Mode,,โหมดตำแหน่ง(Position Mode),,,,,,,,,Chế độ tạo vị thế,,,tradeModePopup.title
調整倉位模式僅對當前交易訂單生效。,,Adjustment to the position mode is only effective for the current trading order.,,การปรับโหมดตำแหน่งจะมีผลเฉพาะกับคำสั่งซื้อขายปัจจุบันเท่านั้น,,,,,,,,,Điều chỉnh chế độ tạo vị thế chỉ có hiệu lực đối với Đơn đặt hàng giao dịch hiện tại.,,,tradeModePopup.titleHint
什麼是全倉和逐倉模式？,,What are the cross margin mode and isolated margin mode?,,โหมดcross margin และโหมดisolated marginคืออะไร,,,,,,,,,Chế độ ký quỹ chéo và vị thế giao dịch là gì?,,,tradeModePopup.subTitle
逐倉模式,,Isolated Margin Mode,,โหมดisolated margin,,,,,,,,,Chế độ vị thế giao dịch,,,tradeModePopup.contentTitle2
在全倉下，賬戶裡所有可用餘額都可以充當擔保資產，維持保證金要求以避免被強制平倉。如果強制平倉，全部相對應的可用餘額可能會損失。,,"Under cross margin mode, all the available balance in your account can be used as collateral to meet the maintenance margin required to avoid forced liquidation. If positions are liquidated, all the corresponding available balances may be lost.",,ภายใต้โหมด cross margin ยอดคงเหลือทั้งหมดที่มีอยู่ในบัญชีสามารถใช้เป็นหลักทรัพย์ค้ำประกันเพื่อรักษาข้อกำหนดมาร์จิ้นเพื่อหลีกเลี่ยงการบังคับชำระบัญชี ในกรณีของการบังคับชำระบัญชี ยอดดุลที่มีอยู่ทั้งหมดอาจหายไป,,,,,,,,,"Khi ký quỹ chéo, toàn bộ số dư có thể sử dụng trong tài khoản đều được bổ sung làm tài sản đảm bảo, duy trì yêu cầu tiền bảo lãnh để tránh bị cưỡng chế thanh lý. Nếu cưỡng chế thanh lý, thì toàn bộ số dư có thể sử dụng tương ứng có thể sẽ bị tổn thất.",,,tradeModePopup.contentDescription1
在逐倉保證金下，一定數量保證金被分配到倉位上，可手動調整倉位保證金。如果倉位保證金虧損到低於維持保證金水平，倉位將會被強平。在強制平倉的狀況下，您可能會損失起始保證金和加入到此倉位的追加保證金。,,"Under isolated margin mode, a certain amount of margin is allocated to the position, and the margin can be adjusted manually. Open positions will be liquidated if the position margin is below the maintenance margin level. In the case of forced liquidation, you may lose the initial margin and the additional margin added to this position.",,ภายใต้โหมด cross margin มาร์จิ้นจำนวนหนึ่งจะถูกจัดสรรไปยังตำแหน่ง และสามารถมาร์จิ้นได้ด้วยตนเอง โพซิชั่นที่เปิดอยู่จะถูกชำระบัญชีหากมาร์จิ้นของโพซิชั่นต่ำกว่าระดับมาร์จิ้นเพื่อการรักษาข้อกำหนด ในกรณีของการบังคับชำระบัญชี คุณอาจสูญเสียหลักประกันเริ่มต้นและหลักประกันเพิ่มเติมที่เพิ่มในตำแหน่งนี้,,,,,,,,,"Tại tiền bảo lãnh ở vị thế giao dịch, tiền bảo lãnh với số lượng nhất định bị phân vào tạo vị thế, có thể điều chỉnh tiền bảo lãnh tạo vị thế bằng tay. Nếu tiền bảo lãnh tạo vị thế thấp hơn mức tiền bảo lãnh duy trì, thì tạo vị thế sẽ bị cương chế thanh lý. Trong trường hợp cưỡng chế thanh lý, bạn có thể sẽ tổn thất tiền bảo lãnh ban đầu và tiền bảo lãnh thêm vào tạo vị thé này.",,,tradeModePopup.contentDescription2
確定,,Confirm,,ยืนยัน,,,,,,,,,Chắc chắn,,,tradeModePopup.button
您可為該持倉增加或減少保證金,,You can increase or decrease the margin on this open position.,,คุณสามารถเพิ่มหรือลดมาร์จิ้นของตำแหน่งที่เปิดอยู่นี้ได้,,,,,,,,,Bạn có thể tăng hoặc giảm tiền bảo lãnh của vị thế để ngỏ này,,,adjustmentMarginDescriptionPopup.content1
增加保證金，將獲得更安全的,,"If you increase the margin, you will get safer",,หากคุณเพิ่มมาร์จิ้น คุณจะปลอดภัยยิ่งขึ้น,,,,,,,,,"Tăng tiền bảo lãnh, sẽ càng an toàn hơn",,,adjustmentMarginDescriptionPopup.content2
減少保證金，將獲得更多,,"If you decrease the margin, you will get more  ",,หากคุณลดมาร์จิ้น คุณจะได้รับมากขึ้น,,,,,,,,,"Giảm tiền bảo lãnh, sẽ có thêm nhiều",,,adjustmentMarginDescriptionPopup.content4
可用保證金,,"available margin,",,อัตรากำไรขั้นต้นที่มีอยู่,,,,,,,,,Tiền bảo lãnh có thể sử dụng,,,adjustmentMarginDescriptionPopup.content5
，但同時持倉風險變大。,,but the position risk becomes greater simultaneously.,,แต่ความเสี่ยงของตำแหน่งจะมากขึ้นพร้อมๆ กัน,,,,,,,,,", nhưng đồng thời rủi ro vị thế để ngõ sẽ lớn hơn.",,,adjustmentMarginDescriptionPopup.content6
"提醒：
調整保證金，僅改變持倉風險，不影響訂單交易總額和訂單盈虧。",,Reminder: adjustment to margin only changes position risk but does not affect the total amount of transaction orders and the profit or loss of orders.,,คำเตือน: การปรับมาร์จิ้นจะเปลี่ยนเฉพาะความเสี่ยงของสถานะ แต่ไม่ส่งผลต่อยอดรวมของคำสั่งธุรกรรมและกำไรหรือขาดทุนของคำสั่งซื้อ,,,,,,,,,"Xin nhắc:
 Điều chỉnh tiền bảo lãnh, chỉ thay đổi rủi ro vị thế để ngỏ, không ảnh hưởng tổng số tiền giao dịch của Đơn đặt hàng và lãi lỗ của Đơn đặt hàng.",,,adjustmentMarginDescriptionPopup.tip
您的倉位已更變為,,Your position is changed to,,ตำแหน่งของคุณเปลี่ยนเป็น,,,,,,,,,Vị thế của bạn đã thay đổi thành,,,tradeModeChangeSuccessPopup.changeTitle
模式,,Mode,,โหมด,,,,,,,,,Chế độ,,,tradeModeChangeSuccessPopup.mode
持倉量已達到上限,,Your open position has reached the upper limit.,,ตำแหน่งที่เปิดของคุณถึงขีดจำกัดบนแล้ว,,,,,,,,,Lượng vị thế để ngỏ đã đạt giới hạn tối đa,,,futuresTransaction.maxPositionPopup.title
"目前持倉量已達上限
無法進行交易",,Your current open position has reached the upper limit. You are unable to trade.,,"ตำแหน่งที่เปิดอยู่ปัจจุบันของคุณถึงขีดจำกัดสูงสุดแล้ว 
 คุณไม่สามารถทำการซื้อขายได้",,,,,,,,,"Hiện tại lượng vị thế để ngỏ đạt giới hạn tối đa
 Không thể tiến hành giao dịch",,,futuresTransaction.maxPositionPopup.content
真實帳戶審核中,,Real account under review,,บัญชีจริงอยู่ระหว่างการตรวจสอบ,,,,,,,,,Đang thẩm hạch tài khoản thực,,,assets.idVerifyButton.statusAudit
真實帳戶驗證未通過,,Real account verification failed,,การยืนยันบัญชีจริงไม่สำเร็จ,,,,,,,,,Nghiệm chứng tài khoản thực chưa thông qua,,,assets.idVerifyButton.statusReject
認證中,,Under Certification,,กำลังตรวจสอบ,,,,,,,,,Đang chứng nhận,,,memberCenter.idVerifyStatus.audit
已通過,,Passed,,ผ่าน,,,,,,,,,Đã thông qua,,,memberCenter.idVerifyStatus.pass
已通過,,Passed,,ผ่าน,,,,,,,,,Đã thông qua,,,memberCenter.idVerifyStatus.reject
安全登出,,Logged out safely,,ออกจากระบบอย่างปลอดภัย,,,,,,,,,Đăng xuất an toàn,,,memberCenter.safeLogout
最新,,Latest,,ล่าสุด,,,,,,,,,Mới nhất,,,positionDetail.nowPriceChartTag
您所輸入的止盈價格無效,,The take profit price you entered is invalid.,,ราคาทำกำไรที่คุณป้อนไม่ถูกต้อง,,,,,,,,,Giá cả chốt lãi mà bạn nhập không có hiệu lực,,,"futuresTransaction.stopProfitError,orderModify.stopProfitError,positionModify.stopProfitError"
您所輸入的止損價格無效,,The stop loss price you entered is invalid.,,ราคาหยุดการขาดทุนที่คุณป้อนไม่ถูกต้อง,,,,,,,,,Giá cả chốt lỗ mà bạn nhập không có hiệu lực,,,"futuresTransaction.stopLossError,orderModify.stopLossError,positionModify.stopLossError"
